90000	43.0948
120000	48.9408
130000	27.9245
140000	54.8276
150000	49.517
170000	99.8773
200000	18.1492
240000	80.6894
290000	43.7517
310000	82.8704
370000	39.9833
450000	93.4165
470000	27.9912
480000	37.3781
500000	29.9404
610000	82.2463
620000	28.8962
650000	47.48
660000	36.5872
670000	41.2919
740000	62.3188
750000	30.4165
770000	29.8147
780000	41.573
790000	46.3576
